simulation,routes,avg_waiting_time,avg_queue_time
1,['272A'],225.49777205567406,19.299607534964316
2,['272A'],171.56695682533976,5.407875011563738
3,['272A'],169.17034022811836,8.702520600873948
4,['272A'],113.6210776587263,11.394766535873394
5,['272A'],170.20447379242168,16.43575441050297
6,['272A'],167.31049537905562,10.885909362254427
7,['272A'],145.96487804788958,1.5109473290029833
8,['272A'],184.38772553230476,7.702048046295651
9,['272A'],175.15257076763876,4.014629381222586
10,['272A'],178.46422096252283,7.651630634554148
11,['272A'],225.51406264916014,8.317567827693434
12,['272A'],144.40095638377724,12.61767384279349
13,['272A'],183.51953573093766,21.1859347859603
14,['272A'],172.22422359206897,8.54046341970483
15,['272A'],145.485083389317,1.1354422223857734
16,['272A'],127.82024739830472,2.663062259649284
17,['272A'],197.27973742620102,7.083641024495367
18,['272A'],236.93631843314208,24.115128175324234
19,['272A'],187.96830075634628,15.918246086530118
20,['272A'],106.88062810043505,4.29123209775245
21,['272A'],186.48470493311243,2.608851023166329
22,['272A'],144.6290982161759,4.2811754309630965
23,['272A'],203.9919187397331,3.4325754093923067
24,['272A'],203.00513029335778,6.003954378908696
25,['272A'],141.11117862613278,7.7060073221496665
26,['272A'],259.5012038338947,3.8984737992150587
27,['272A'],140.19967829398237,19.293329358926556
28,['272A'],120.21717901029595,2.538937401371835
29,['272A'],301.8095865051703,64.69805580754995
30,['272A'],197.67146871672944,13.499345751148306
31,['272A'],194.76390291275337,11.658311626089212
32,['272A'],127.96945766613409,19.15308635978342
33,['272A'],135.77136161677956,13.902545846544385
34,['272A'],202.49646839887288,13.441681991938346
35,['272A'],162.6513880392172,9.908673432271852
36,['272A'],237.353345176904,12.569499605726204
37,['272A'],130.81088603506478,7.322207852235636
38,['272A'],155.4576000308744,13.55728982670485
39,['272A'],150.46801958066837,17.345611537466635
40,['272A'],121.82202190289007,27.191578798890188
41,['272A'],183.47309023780346,6.951809155458751
42,['272A'],169.7802706876814,8.443180415883665
43,['272A'],188.19783972817822,15.234283348864905
44,['272A'],211.91468513511083,9.241820264139749
45,['272A'],151.85068837687604,11.511951062658522
46,['272A'],119.19040583661877,1.4661054330514809
47,['272A'],165.93015292042122,11.910032797124043
48,['272A'],154.4807279155911,21.48688598769377
49,['272A'],179.82005867427767,20.87355658010817
50,['272A'],137.96969317924004,2.4152260326487927
51,['272A'],146.0895082346037,16.811324088979962
52,['272A'],134.6709694958263,8.21744744718722
53,['272A'],135.83322485592697,4.177774417422029
54,['272A'],126.42361705655269,12.342552805845953
55,['272A'],243.94413972343656,11.579593155551422
56,['272A'],196.32061497566946,17.176514566248667
57,['272A'],181.48042689911995,20.416234266102403
58,['272A'],209.75934844792715,18.628787045278603
59,['272A'],260.4873783118737,17.135402123478496
60,['272A'],219.83650426889508,4.12832265419908
61,['272A'],123.73916955796595,14.273027094047888
62,['272A'],157.3191815127573,0.39169490784135685
63,['272A'],156.18472845836953,17.12761893003497
64,['272A'],153.96298713964433,9.284263316590009
65,['272A'],132.08289149633836,2.2470880484715536
66,['272A'],123.61298411357251,1.9763725526947895
67,['272A'],100.56529091671209,4.568292894255979
68,['272A'],163.0987163259875,8.766460761706002
69,['272A'],152.2180111855286,0.6480705114298716
70,['272A'],153.51607798323468,6.358222339932088
71,['272A'],220.6637772844331,36.77147324119105
72,['272A'],194.20152708634586,12.034939880427954
73,['272A'],140.16952752323397,1.950103804307027
74,['272A'],162.12445291947014,15.385883985584218
75,['272A'],143.98523660856154,0.38169211483928694
76,['272A'],249.12227990008418,37.63900269545031
77,['272A'],278.54315502506887,22.69069294158508
78,['272A'],132.5574374420394,6.610057923485741
79,['272A'],135.4757640372124,8.271785045149299
80,['272A'],145.95081591178962,3.5838716151077423
81,['272A'],157.4442314756342,7.160502096048146
82,['272A'],179.30284056640915,5.666043284911873
83,['272A'],137.94179370451627,8.320883030805671
84,['272A'],120.1154350297286,4.171649181920988
85,['272A'],176.0813942612455,24.045907953477613
86,['272A'],146.49078903112846,12.774411539881623
87,['272A'],172.83030944301711,1.289574800857334
88,['272A'],174.54894825828458,7.732801879739655
89,['272A'],186.41507005986335,3.3694572548380948
90,['272A'],130.28065402281894,6.137341755707967
91,['272A'],144.888707420282,7.22246724097145
92,['272A'],133.41754629030044,9.794208568386303
93,['272A'],169.7747095628328,16.96053562660973
94,['272A'],143.67965307020557,9.475208189587848
95,['272A'],161.4984884582391,8.093228022104437
96,['272A'],192.59942706140487,23.020213618224528
97,['272A'],132.72306483666594,3.6760370557275026
98,['272A'],126.33917638988603,2.2966703727917768
99,['272A'],187.02988284761778,14.610200802849109
100,['272A'],151.78973738508515,18.158695750508976
